Product_ID,Product_Code,Product_Name,MRP,PTR,PTS_Rate,Available_Stock,Stockist_ID,manufacture,Pack_Size,Scheme,HSN,Expiry_Date,GST,is_brand,ED_Code,MinQty,MaxQty
9275009,J0042576,"OBSACE ER 150 TABLET-J0042576",358.88,280.26,252.24,36,756,QUINCE,10`S,,,31-10-2026,5,0,ED000194305,0,0
9275010,J0042574,"OBSACE ER 50 TABLET-J0042574",175.59,137.13,123.42,66,756,QUINCE,10`S,,,31-03-2027,5,0,ED000194254,0,0
2597271,J0023623,"OCABILE 10 TABLET-J0023623",420.94,320.71,288.64,5,756,TORRENT,10T,,,31-08-2026,5,0,ED000149819,0,0
9694861,J0043406,"OCABILE 5 TABLET-J0043406",243.1,185.22,166.7,12,756,TORRENT,10`S,,,31-08-2027,5,0,ED000149820,0,0
1709264,J0023630,"OCCETIZ-5 TABLET-J0023630",41.25,31.41,28.28,10,756,ROCKMED,1*10,,,30-04-2027,5,0,ED000149822,0,0
1704925,J0023644,"OCID 20  CAPSULE-J0023644",61.3,46.7,30.59,43,756,ZYDUS,20C,,,31-12-2026,0,0,ED000141209,0,0
2695567,J0023653,"OCID QRS 20 TABLET-J0023653",92.72,70.64,70.64,69,756,ZYDUS,20`S,"5 + 1, 3 + 16.67%",,30-06-2027,5,0,ED000140628,0,0
2695565,J0023647,"OCID-D CAPSULE-J0023647",198.72,151.41,136.27,29,756,ZYDUS,10`S,,,31-07-2027,5,0,ED000113513,0,0
3150324,J0023649,"OCID-DSR CAPSULE-J0023649",264.95,201.87,176.63,22,756,ZYDUS,15`S,,,31-12-2026,5,0,ED000146461,0,0
2695568,J0023657,"OCINFOR OZ  TABLET-J0023657",110.86,84.46,76.02,8,756,FOREGEN,10`S,,,31-08-2027,5,0,ED000064854,0,0
9484859,J0042895,"OCONA-Z LOTION-J0042895",239.06,182.14,163.93,1,756,MENARINI.A,"50 ML",,,30-11-2026,5,0,ED000064875,0,0
1684378,J0023660,"OCONA-Z SOAP-J0023660",113.01,86.1,77.49,20,756,MENARINI.A,50GM,,,31-07-2028,5,0,ED000064876,0,0
1714681,J0023661,OCTAHALER-J0023661,252.19,192.14,172.93,16,756,SUNPDL,"1 PIECE",,,30-04-2029,5,0,ED000064885,0,0
4222026,J0037879,"OCTAMOP FORTE TABLET-J0037879",78.75,60,54,20,756,PALSONS,10S,,,31-08-2027,5,0,ED000159999,0,0
1682219,J0023663,"OCTAMOP LOTION-J0023663",168.75,128.57,115.71,20,756,PALSONS,30ML,,,31-08-2027,5,0,ED000064886,0,0
14571238,PROD5238,"OCTENOXA GARGLE-PROD5238",189,128.14,128.14,3,756,GLENMARK,"60 ML",,,31-07-2027,18,0,ED000157402,1,-1
12087873,PROD1619,"OCUBLESS TABLET-PROD1619",164.61,132.14,118.93,12,756,CENTAUR,10,,,30-09-2026,5,0,ED000210370,1,-1
2695580,J0023676,"OCUFLUR EYE DROPS-J0023676",76.55,58.32,52.49,9,756,FDC,5ML,,,01-09-2026,5,0,ED000064939,0,0
2695588,J0023689,"OCUPOL  EYE DROPS-J0023689",86.05,61.46,55.32,2,756,CENTAUR,5ML,,,31-08-2025,5,0,ED000064963,0,0
1685501,J0023687,"OCUPOL DX EYE OINTMENT-J0023687",145.16,110.6,71.58,47,756,CENTAUR,5GMS,,,30-06-2027,0,0,ED000064966,0,0
2695589,J0023691,"OCUPOL EYE OINTMENT-J0023691",76.09,57.98,52.18,57,756,CENTAUR,5GM,,,31-08-2027,0,0,ED000064962,0,0
2695591,J0023695,"OCUREST  EYE DROPS-J0023695",120.65,91.92,65.76,281,756,CENTAUR,10ML,,,31-12-2026,5,0,ED000064972,0,0
17771679,PROD7361,"OCUREST PLUS NEO EYE DROPS-PROD7361",128.85,98.17,88.35,90,756,CENTAUR,"10 ML",,,31-12-2026,5,0,ED000235667,1,-1
2695590,J0023694,"OCUREST-AH EYE DROPS-J0023694",108.96,83.02,74.71,14,756,CENTAUR,10ML,,,31-07-2027,5,0,ED000064973,0,0
13081667,PROD2051,"OCUSOOTHE DUO EYE DROPS-PROD2051",224.06,170.71,153.64,4,756,LAVUE,"10 ML",,,31-10-2026,0,0,ED000144062,1,-1
2695596,J0023704,"OCUVIR EYE OINTMENT-J0023704",62.32,47.48,42.73,19,756,FDC,5GM,,,30-06-2027,5,0,ED000064982,0,0
3961651,J0037461,"OCUVIR SKIN CREAM-J0037461",123.47,94.07,84.66,8,756,FDC,10GM,,,01-05-2027,5,0,ED000160630,0,0
2695598,J0023707,"OCUVIR SR-1.2 GM TABLET-J0023707",218.63,166.57,149.92,18,756,FDC,3`S,,,01-07-2027,5,0,ED000064980,0,0
1694878,J0023701,"OCUVIR-400 DT TABLET-J0023701",72.96,55.59,46.04,3,756,FDC,"5,S",,,30-04-2027,5,0,ED000064984,0,0
1694879,J0023703,"OCUVIR-800 DT TABLET-J0023703",201.15,153.26,137.93,17,756,FDC,"5,S",,,01-07-2027,5,0,ED000064985,0,0
1715194,J0023713,"ODASTIN-M TABLET-J0023713",187.17,142.6,106.95,23,756,ZYDUS,10T,,,31-05-2026,5,0,ED000148636,0,0
5890566,J0040548,"ODEPRAZ D CAPSULE-J0040548",135,102.86,92.57,3,756,INDCHEMIE,10C,,,31-03-2027,5,0,ED000065031,0,0
10824686,PROD485,"ODIHALE 100  RESPICAP-PROD485",430.03,327.64,294.88,10,756,ZYDUS,30,,,30-11-2026,5,0,ED000179484,1,-1
10824687,PROD486,"ODIHALE 100 INHALER-PROD486",918.42,699.76,629.78,13,756,ZYDUS,120MDI,,,31-01-2027,5,0,ED000181273,1,-1
9741794,J0043609,"ODIHALE 200 RESPICAPS-J0043609",566.16,431.36,388.22,5,756,ZYDUS,30,,,30-09-2026,5,0,ED000197586,0,0
10858248,PROD541,"ODIHALE G 50 MCG INHALER-PROD541",926.25,705.71,635.14,4,756,ZYDUS,"120 MDI",,,31-05-2027,5,0,ED000205718,1,-1
7929088,J0042298,"ODIMONT-AB TABLET-J0042298",186.14,141.82,127.64,20,756,ZYDUS,1*10,,,31-07-2026,5,0,ED000188645,0,0
2695602,J0023723,"ODIMONT-FX TABLET-J0023723",293.91,223.93,201.54,15,756,ZYDUS,15T,,,30-04-2027,5,0,ED000142667,0,0
1683267,J0023724,"ODIMONT-LC KID TABLET-J0023724",254.1,193.6,174.24,8,756,ZYDUS,15T,,,31-08-2027,5,0,ED000161343,0,0
1691045,J0023725,"ODIMONT-LC SYRUP-J0023725",123.28,93.93,84.54,3,756,ZYDUS,60ML,,,31-05-2026,5,0,ED000065065,0,0
1683359,J0023726,"ODIMONT-LC TABLET-J0023726",346.83,264.25,237.83,23,756,ZYDUS,15T,,,30-11-2026,5,0,ED000065064,0,0
14092896,PROD3206,"ODIRAB 20 MG TABLET-PROD3206",58.75,44.76,40.29,24,756,ZYDUS,10,,,30-06-2026,5,0,ED000065081,1,-1
13765104,PROD2801,"ODIRAB D CAPSULE-PROD2801",184.17,140.32,126.29,2,756,ZYDUS,15,,,30-09-2026,5,0,ED000179292,1,-1
3584058,J0023733,"ODOXIL 250 DT TABLET-J0023733",56.77,43.25,38.92,69,756,LUPIN,10T,,,30-06-2028,5,0,ED000065099,0,0
3584056,J0023731,"ODOXIL 500 TABLET-J0023731",71.65,54.59,49.13,26,756,LUPIN,10T,,,30-04-2028,5,0,ED000065100,0,0
3584057,J0023732,"ODOXIL DS PREMIX SUSPENSION-J0023732",67.6,51.51,46.36,5,756,LUPIN,30ML,,,31-01-2027,5,0,ED000065102,0,0
1693152,J0023737,"ODPEP D  CAPSULE-J0023737",89.33,68.06,61.25,11,756,MANKIND,10`S,,,31-08-2026,5,0,ED000064999,0,0
3584060,J0023742,"OFAR D3 NANO  SOLUTION-J0023742",28.03,21.36,19.22,34,756,"U H L",5ML,,,31-05-2027,5,0,ED000065151,0,0
1683185,J0023743,"OFAR D3 SACHET-J0023743",20.63,15.71,14.14,97,756,"U H L","30*1 GM",,,31-08-2026,5,0,ED000065149,0,0
1676702,J0023754,"OFLIN 200 TABLET-J0023754",112.5,85.71,77.14,16,756,ZYDUS,10`S,,,31-03-2028,5,0,ED000065341,0,0
1676811,J0023755,"OFLIN 400 TABLET-J0023755",257.81,196.42,176.78,9,756,ZYDUS,10`S,"9 + 1, 5 + 10%",,30-06-2028,5,0,ED000065342,0,0
19857552,PROD7768,"OFLOKEM-D EYE EAR DROPS-PROD7768",54.38,15,10.5,100,756,"ALKEM LA",10ML,,,28-02-2027,5,0,ED000065400,1,-1
2695605,J0023757,"OFLOMAC 100 TABLET-J0023757",62.81,47.86,43.07,5,756,MACLEODS,10`S,,,30-09-2028,5,0,ED000065411,0,0
2695606,J0023758,"OFLOMAC 200 TABLET-J0023758",91.26,69.53,62.58,6,756,MACLEODS,10`S,,,31-05-2029,5,0,ED000065413,0,0
2695607,J0023759,"OFLOMAC 300 TABLET-J0023759",150,114.29,102.86,10,756,MACLEODS,10`S,,,31-03-2029,5,0,ED000065414,0,0
2695608,J0023760,"OFLOMAC 400 TABLET-J0023760",190.31,145,130.5,8,756,MACLEODS,10`S,,,31-07-2029,5,0,ED000065415,0,0
11975230,PROD1513,"OFLOMAC FORTE SYRUP-PROD1513",146.95,111.97,100.77,37,756,MACLEODS,"1*60 ML",,,31-05-2028,5,0,ED000190037,1,-1
17102080,PROD7036,"OFLOMAC OZ 100 MG TABLET-PROD7036",121.59,92.64,83.38,30,756,MACLEODS,10,"5 + 1, 3 + 16.67%",,31-05-2027,5,0,ED000243111,1,-1
3584062,J0023773,"OFLOMAC OZ TABLET-J0023773",168.09,128.07,115.26,10,756,MACLEODS,10`S,,,31-05-2028,5,0,ED000065431,0,0
1707205,J0023774,"OFLOMAC SUSPENSION-J0023774",44.86,34.18,30.76,75,756,MACLEODS,"30 ML",,,29-02-2028,5,0,ED000065416,0,0
7817887,J0042130,"OFLOMAC SUSPENSION-J0042130",82.26,62.67,56.4,18,756,MACLEODS,60ML,,,30-06-2028,5,0,ED000065417,0,0
3584063,J0023776,"OFLOMAC TZ  TABLET-J0023776",119.05,90.7,81.63,9,756,MACLEODS,10`S,,,31-03-2029,5,0,ED000164654,0,0
3584061,J0023762,"OFLOMAC-CX-200 TABLET-J0023762",198,150.86,135.77,9,756,MACLEODS,10,,,31-05-2026,5,0,ED000065419,0,0
1692238,J0023766,"OFLOMAC-M FORTE SYRUP-J0023766",100.03,76.22,68.6,28,756,MACLEODS,60ML,,,31-05-2028,5,0,ED000065426,0,0
1692239,J0023769,"OFLOMAC-M SUSPENSION-J0023769",64.64,49.25,48.73,166,756,MACLEODS,60ML,,,31-03-2028,5,0,ED000065423,0,0
5862486,J0040429,"OFLOTAS-OZ TABLET-J0040429",155,22.54,19.6,20,756,GENERICS,10S,,,31-03-2027,5,0,ED000065479,0,0
1685122,J0023785,"OFLOX 100 REDIUSE SYRUP-J0023785",168.54,128.41,115.57,39,756,CIPLA,60ML,"9 + 1, 5 + 10%",,30-04-2027,5,0,ED000140433,0,0
1685081,J0023789,"OFLOX 50 REDIUSE SUSPENSION-J0023789",79.69,60.71,54.64,9,756,CIPLA,60ML,,,30-04-2027,5,0,ED000065502,0,0
2695619,J0023791,"OFLOX EYE DROPS-J0023791",50.63,38.58,38.58,5,756,CIPLA,5ML,,,31-07-2027,5,0,ED000065495,0,0
2695620,J0023792,"OFLOX INFUSION-J0023792",216.46,164.92,37.77,10,756,CIPLA,100ML,,,31-03-2028,5,0,ED000065504,0,0
2695622,J0023795,"OFLOX OZ TABLET-J0023795",187.63,142.96,128.66,7,756,CIPLA,10`S,,,31-12-2026,5,0,ED000065507,0,0
2695617,J0023787,"OFLOX-200 TABLET-J0023787",100.46,76.54,68.89,66,756,CIPLA,10`S,"9 + 1, 5 + 10%",,30-04-2028,5,0,ED000065499,0,0
9444639,J0042819,"OFLOX-400 TABLET-J0042819",364.61,277.8,250.02,9,756,CIPLA,10S,"9 + 1, 5 + 10%",,30-04-2028,5,0,ED000065501,0,0
2695618,J0023790,"OFLOX-D EYE DROPS-J0023790",25.54,19.46,17.51,32,756,CIPLA,10ML,,,30-09-2026,5,0,ED000065503,0,0
1704974,J0023800,"OFM SUSPENSION-J0023800",59.89,45.63,41.07,30,756,"J BCHEMICA",60ML,"3 + 1, 2 + 25%",,30-06-2027,5,0,ED000065135,0,0
1696266,J0023799,"OFM-DS SUSPENSION-J0023799",80.98,61.7,55.53,12,756,"J BCHEMICA",60ML,,,31-01-2027,5,0,ED000065134,0,0
1686073,J0023806,"OFSYTE OZ TABLET-J0023806",131.2,104,0.01,35,756,INSYTE,10`S,,,30-04-2027,5,0,ED000113548,0,0
17375272,PROD7116,"OH-D3 DROPS-PROD7116",33.86,25.8,23.22,13,756,INDOCO,"15 ML",,,31-08-2026,5,0,ED000214583,1,-1
3584065,J0023807,"OH-D3 PLUS DROPS-J0023807",146.28,111.46,100.31,33,756,INDOCO,30ML,"9 + 1, 5 + 10%",,30-09-2026,5,0,ED000119344,0,0
14762712,PROD5975,"OHENZ CAPSULE-PROD5975",154.83,117.97,106.17,8,756,LARENON,10,,,01-06-2027,5,0,ED000065659,1,-1
1706656,J0023812,"OILATUM CREAM-J0023812",144.89,110.39,99.35,19,756,GOAPPTIV,40GM,,,30-11-2026,5,0,ED000065661,0,0
12183063,PROD1708,"OJIVO D3 BUTTERSCOTCH SF NANO SHOTS-PROD1708",270.5,206.1,186.25,64,756,MEDIXIA,"4*5 ML",,,31-05-2026,5,0,ED000220083,1,-1
3584066,J0023816,"OJUS SYRUP-J0023816",98,75,75,36,756,CHARAK,200ML,,,30-04-2028,5,0,ED000065681,0,0
3584067,J0023817,"OJUS TABLET-J0023817",108.75,82.86,82.86,5,756,CHARAK,30`S,,,31-03-2028,5,0,ED000065683,0,0
3584069,J0023819,"OKACET TABLET-J0023819",19.73,6,4.4,387,756,GENERICS,10S,,,29-02-2028,5,0,ED000065691,0,0
3584068,J0023818,"OKACET-L TABLET-J0023818",71.11,5.24,4.56,76,756,GENERICS,10S,,,31-03-2027,5,0,ED000065688,0,0
2959933,J0023820,"OKAMET-500 TABLET-J0023820",27.6,12.45,10.83,5,756,GENERICS,20`S,,,29-02-2028,0,0,ED000065701,0,0
3548923,J0023821,"OKT  EYE DROPS-J0023821",237.1,180.65,162.58,13,756,MICRO,5ML,,,31-10-2026,5,0,ED000158609,0,0
17440112,PROD7174,"OLAGRESS MD 10 MG TABLET-PROD7174",80.62,61.42,55.28,8,756,LARENON,10,,,01-01-2027,5,0,ED000065732,1,-1
1694401,J0023822,"OLAGRESS MD 2.5 TABLET-J0023822",34.68,26.42,23.78,7,756,LARENON,10`S,,,01-04-2027,5,0,ED000065733,0,0
1691633,J0023823,"OLAGRESS MD 5 TABLET-J0023823",42.18,32.14,28.92,14,756,LARENON,1*10,,,01-12-2026,5,0,ED000065734,0,0
13244616,PROD2496,"OLAKINO 400 MG TABLET-PROD2496",1200,914.28,822.86,21,756,PONOOGUN,10,,,30-11-2026,5,0,ED000223287,1,-1
1708614,J0023828,"OLAN-10 TABLET-J0023828",79.69,60.72,33.72,29,756,MICRO,10`S,,,31-12-2027,5,0,ED000065743,0,0
1708593,J0023830,"OLAN-2.5 TABLET-J0023830",35.6,27.12,24.41,4,756,MICRO,10`S,,,30-04-2028,5,0,ED000065745,0,0
1683771,J0023833,"OLANEX 10 TABLET-J0023833",97.06,73.95,66.56,7,756,ERIS,10`S,,,30-11-2027,5,0,ED000065759,0,0
1683768,J0023834,"OLANEX 2.5 TABLET-J0023834",39.76,30.3,27.27,3,756,ERIS,10`S,,,31-05-2027,5,0,ED000065761,0,0
1689052,J0023839,"OLANEX PLUS 5 TABLET-J0023839",121.93,92.9,83.61,22,756,ERIS,10`S,,,30-04-2028,5,0,ED000065773,0,0
11812949,PROD1451,"OLARCHEK EYE DROPS-PROD1451",167.81,127.86,115.07,15,756,INDOCO,"1*5 ML",,,31-05-2026,5,0,ED000214643,1,-1
2912807,J0023840,"OLAWAVE-MD-5 TABLET-J0023840",42.19,32.14,28.93,7,756,BRAINWAVE,10`S,,,31-03-2027,5,0,ED000175373,0,0
2695625,J0023841,"OLAY-10 TABLET-J0023841",85.31,65,65,13,756,TALENT,10`S,,,31-03-2028,5,0,ED000065822,0,0
2695626,J0023842,"OLAY-2.5 TABLET-J0023842",37.5,28.57,28.57,18,756,TALENT,10`S,,,30-06-2028,5,0,ED000065825,0,0
2695627,J0023844,"OLAY-5 TABLET-J0023844",47.81,36.43,36.43,14,756,TALENT,10`S,,,30-06-2028,5,0,ED000065827,0,0
1684246,J0023845,"OLBET-20 TABLET-J0023845",135.95,103.58,93.23,24,756,ZUVENTUS,10`S,,,31-12-2026,5,0,ED000065837,0,0
1691259,J0023849,"OLBET-CT 20 TABLET-J0023849",141.35,107.7,96.93,6,756,ZUVENTUS,10`S,,,31-01-2027,5,0,ED000113562,0,0
1691260,J0023850,"OLBET-CT 40 TABLET-J0023850",277.05,211.09,189.98,11,756,ZUVENTUS,10`S,"10 + 1, 5 + 9.09%",,31-01-2027,5,0,ED000065842,0,0
1697970,J0023853,"OLEANZ 10 TABLET-J0023853",109.69,83.58,75.22,241,756,SUNPDL,10`S,,,30-06-2028,5,0,ED000065856,0,0
1702482,J0023854,"OLEANZ 2.5 TABLET-J0023854",47.81,36.43,32.12,261,756,SUNPDL,10`S,,,28-02-2027,5,0,ED000065857,0,0
1702497,J0023855,"OLEANZ 5 TABLET-J0023855",60,45.71,40.18,725,756,SUNPDL,10`S,,,29-02-2028,5,0,ED000065858,0,0
2695629,J0023856,"OLEANZ 7.5 TABLET-J0023856",101.25,77.14,69.43,3,756,SUNPDL,10`S,,,30-06-2027,5,0,ED000065859,0,0
2695630,J0023857,"OLEANZ FORTE TABLET-J0023857",195.94,149.29,134.36,6,756,SUNPDL,10`S,,,31-05-2027,5,0,ED000065860,0,0
2695631,J0023858,"OLEANZ PLUS TABLET-J0023858",135.94,103.58,93.22,44,756,SUNPDL,10`S,,,30-06-2027,5,0,ED000065861,0,0
2695632,J0023861,"OLEANZ RT 20 TABLET-J0023861",245.63,187.14,168.43,1,756,SUNPDL,10`S,,,31-08-2027,5,0,ED000065864,0,0
3553042,J0023862,"OLEANZ RT 5 TABLET-J0023862",57.66,43.93,39.54,10,756,SUNPDL,10`S,,,30-06-2027,5,0,ED000065867,0,0
15095908,PROD6556,"OLEBEA GI TABLET-PROD6556",265.16,202.03,181.83,5,756,PONOOGUN,10,,,31-10-2026,5,0,ED000238228,1,-1
1686323,J0023868,"OLEMESSA BABY SOAP-J0023868",80.08,61.02,54.92,3,756,MENARINI.A,75GM,,,31-07-2028,5,0,ED000065881,0,0
1684419,J0023866,"OLEMESSA MASSAGE  OIL-J0023866",180,122.03,109.83,4,756,MENARINI.A,100ML,,,31-07-2027,18,0,ED000113564,0,0
1684422,J0023867,"OLEMESSA MASSAGE  OIL-J0023867",335,227.12,204.41,1,756,MENARINI.A,200ML,,,31-07-2027,18,0,ED000113565,0,0
1701017,J0023870,"OLEPTAL DT 150 TABLET-J0023870",140.15,106.78,96.1,4,756,TORRENT,15`S,,,30-04-2027,5,0,ED000065891,0,0
1701018,J0023871,"OLEPTAL DT 300  TABLET-J0023871",169.95,129.49,116.54,3,756,TORRENT,10`S,,,30-06-2027,5,0,ED000065892,0,0
9673359,J0043205,"OLEPTAL DT 450  TABLET-J0043205",246.65,187.92,169.13,1,756,TORRENT,10S,,,30-06-2027,5,0,ED000065893,0,0
9695387,J0043445,"OLEPTAL OD 450 TABLET-J0043445",270.35,205.98,185.38,4,756,TORRENT,10S,,,30-04-2027,5,0,ED000065896,0,0
1701023,J0023876,"OLEPTAL OD 600 TABLET-J0023876",322.5,245.71,221.14,8,756,TORRENT,10`S,,,31-05-2027,5,0,ED000065897,0,0
1701024,J0023877,"OLEPTAL OD 900 TABLET-J0023877",500.6,381.41,343.27,18,756,TORRENT,10`S,,,31-10-2026,5,0,ED000065898,0,0
8391172,J0051229,"OLEPTAL-600 TABLET-J0051229",260.67,198.61,178.75,4,756,TORRENT,10S,,,28-02-2027,5,0,ED000065889,0,0
1688134,J0023887,"OLESOFT 5.5 SOAP-J0023887",209,141.69,127.53,88,756,ALKEM-2,75GM,,,30-11-2027,5,0,ED000065910,0,0
1686961,J0023879,"OLESOFT CREAM-J0023879",161.25,122.86,110.57,12,756,ALKEM-2,60GM,,,31-07-2026,5,0,ED000065905,0,0
9957590,J0044085,"OLESOFT LITE MOISTURIZER GEL-J0044085",523,354.58,319.12,9,756,ALKEM-2,"50 GM",,,31-07-2027,18,0,ED000198342,0,0
5890567,J0040591,"OLESOFT MAX CREAM-J0040591",492.15,374.97,337.47,9,756,ALKEM-2,"150GM,",,,31-08-2027,5,0,ED000065909,0,0
8266759,J0050719,"OLESOFT MAX LOTION-J0050719",553.1,421.41,379.27,10,756,ALKEM-2,"200 ML",,,31-07-2027,5,0,ED000065908,0,0
9889347,J0043951,"OLESOFT PPK CREAM-J0043951",700,474.58,427.12,10,756,ALKEM-2,"100 GM",,,30-06-2027,18,0,ED000157155,0,0
11540020,PROD1100,"OLET 2.5 MG TABLET-PROD1100",76.26,58.1,52.29,1,756,ALTEUS,1*15,,,30-04-2027,5,0,ED000159214,1,-1
1687904,J0023891,"OLFI-POD TABLET-J0023891",224.06,170.72,153.65,16,756,IPCA,10`S,,,31-05-2026,5,0,ED000065932,0,0
1687868,J0023890,"OLFICEF  TABLET-J0023890",176.81,134.72,121.25,6,756,IPCA,10`S,,,30-09-2026,5,0,ED000065937,0,0
1676966,J0023894,"OLIC 5 TABLET-J0023894",15.76,12.01,10.81,8,756,OZONE,10`S,,,31-08-2026,5,0,ED000065945,0,0
13365252,PROD2650,"OLIC ACTIVE TABLET-PROD2650",109.31,83.29,74.96,10,756,OZONE,10,,,30-04-2027,5,0,ED000222593,1,-1
1701703,J0023899,"OLIGOCARE FORTE + TABLET-J0023899",729.64,555.93,500.34,33,756,MEYER,15`S,,,31-07-2026,5,0,ED000149828,0,0
10681024,PROD273,"OLIGONORM TABLET-PROD273",621.97,473.9,426.51,175,756,CELAGENEX,10,,,31-05-2026,5,0,ED000197937,1,-1
1676835,J0023902,"OLIMELT-10 TABLET-J0023902",104.53,79.64,65.95,30,756,INTAS,10`S,,,30-04-2028,0,0,ED000065972,0,0
2695634,J0023903,"OLIMELT-15 TABLET-J0023903",188.67,143.75,129.38,13,756,INTAS,10`S,,,29-02-2028,5,0,ED000065973,0,0
2695635,J0023905,"OLIMELT-2.5 TABLET-J0023905",51.56,39.28,32.54,88,756,INTAS,10`S,,,31-05-2028,5,0,ED000065974,0,0
2695636,J0023906,"OLIMELT-20 TABLET-J0023906",255.47,194.64,175.18,6,756,INTAS,10`S,,,30-06-2028,5,0,ED000065975,0,0
1676833,J0023908,"OLIMELT-5 TABLET-J0023908",56.72,43.21,38.89,60,756,INTAS,10`S,,,30-06-2028,5,0,ED000065976,0,0
1676834,J0023909,"OLIMELT-7.5 TABLET-J0023909",111.8,85.18,76.66,18,756,INTAS,10`S,,,31-05-2028,5,0,ED000065977,0,0
14746489,PROD5864,"OLINSTAB 10 TABLET-PROD5864",72.19,55,49.5,7,756,LINUX-D,10,,,31-07-2026,5,0,ED000065996,1,-1
11649432,PROD1271,"OLINSTAB 2.5 TABLET-PROD1271",34.97,26.64,23.98,2,756,LINUX-D,10,,,31-08-2026,5,0,ED000065997,1,-1
14746490,PROD5865,"OLINSTAB 5 TABLET-PROD5865",40.03,30.5,27.45,7,756,LINUX-D,10,,,31-05-2026,5,0,ED000065998,1,-1
14746491,PROD5866,"OLINSTAB F TABLET-PROD5866",105.47,80.36,72.32,7,756,LINUX-D,10,,,31-07-2026,5,0,ED000066000,1,-1
2695640,J0023915,"OLIPAR MD 5  TABLET-J0023915",32.65,24.83,22.39,13,756,OSR,10`S,,,31-07-2026,5,0,ED000113571,0,0
2695639,J0023914,"OLIPAR MD-2.5  TABLET-J0023914",25.31,19.28,17.35,4,756,OSR,10`S,,,30-04-2027,5,0,ED000121836,0,0
8887332,J0051949,"OLIZA-10 TABLET-J0051949",104.53,79.64,71.68,17,756,INTAS,10T,,,30-09-2028,5,0,ED000066032,0,0
2695643,J0023921,"OLIZA-15 TABLET-J0023921",188.67,143.75,129.38,20,756,INTAS,10`S,,,31-07-2028,5,0,ED000066033,0,0
1676744,J0023922,"OLIZA-2.5 TABLET-J0023922",51.56,39.29,35.36,10,756,INTAS,10`S,,,31-05-2028,5,0,ED000066034,0,0
2695644,J0023923,"OLIZA-20 TABLET-J0023923",215.16,163.93,147.54,21,756,INTAS,10`S,,,28-02-2027,5,0,ED000066035,0,0
1676745,J0023924,"OLIZA-5 TABLET-J0023924",56.72,43.21,38.89,19,756,INTAS,10`S,,,30-06-2028,0,0,ED000066036,0,0
1676746,J0023925,"OLIZA-7.5 TABLET-J0023925",111.8,85.18,76.66,9,756,INTAS,10`S,,,31-03-2028,5,0,ED000066037,0,0
1689515,J0023948,"OLKEM TRIO 12.5 TABLET-J0023948",199.2,151.77,136.59,19,756,ALKEM,10`S,,,30-06-2027,5,0,ED000066055,0,0
1689514,J0023950,"OLKEM TRIO 40 TABLET-J0023950",289.22,220.36,191.4,29,756,ALKEM,10`S,,,31-03-2027,5,0,ED000066057,0,0
1686987,J0023951,"OLKEM TRIO 6.25 TABLET-J0023951",195.9,149.26,134.33,19,756,ALKEM,10`S,,,31-07-2027,5,0,ED000066056,0,0
1686979,J0023926,"OLKEM-20 AM TABLET-J0023926",274.2,208.91,188.02,61,756,ALKEM,15`S,,,31-07-2027,5,0,ED000113574,0,0
1686980,J0023928,"OLKEM-20 CT TABLET-J0023928",177.19,135,122.71,39,756,ALKEM,10`S,,,31-12-2026,5,0,ED000066049,0,0
3584083,J0023931,"OLKEM-20 H TABLET-J0023931",269.5,205.33,184.8,60,756,ALKEM,15S,,,30-06-2027,5,0,ED000066052,0,0
1686982,J0023933,"OLKEM-20 TABLET-J0023933",227.8,173.56,156.21,60,756,ALKEM,15`S,,,31-07-2027,5,0,ED000066042,0,0
1686983,J0023934,"OLKEM-40 AM TABLET-J0023934",439.65,334.97,301.47,13,756,ALKEM,15`S,,,30-04-2027,5,0,ED000113575,0,0
1689513,J0023937,"OLKEM-40 CT TABLET-J0023937",299.05,227.85,205.06,27,756,ALKEM,10`S,,,30-06-2027,5,0,ED000066050,0,0
1686984,J0023938,"OLKEM-40 H TABLET-J0023938",459.84,350.36,315.32,2,756,ALKEM,15`S,,,30-04-2027,5,0,ED000066054,0,0
3351884,J0023941,"OLKEM-40 TABLET-J0023941",405.45,308.91,278.02,10,756,ALKEM,15,,,30-04-2027,5,0,ED000066044,0,0
1689512,J0023945,"OLKEM-BETA 50 TABLET-J0023945",190.78,145.36,130.82,56,756,ALKEM,10`S,,,31-01-2027,5,0,ED000066048,0,0
1685560,J0023962,"OLMARK CT 40 TABLET-J0023962",252.66,192.5,173.25,5,756,INTAS,10`S,,,31-05-2027,0,0,ED000066079,0,0
3584092,J0023953,"OLMARK-10 TABLET-J0023953",109.69,83.57,75.21,10,756,INTAS,10`S,,,30-06-2028,5,0,ED000066069,0,0
2695645,J0023954,"OLMARK-20 TABLET-J0023954",209.77,159.82,143.84,19,756,INTAS,15`S,,,30-06-2028,5,0,ED000066071,0,0
3584093,J0023957,"OLMARK-40 TABLET-J0023957",337.03,256.79,231.11,10,756,INTAS,15`S,,,29-02-2028,5,0,ED000066073,0,0
2695649,J0023960,"OLMARK-AH TABLET-J0023960",178.36,135.89,122.3,1,756,INTAS,10S,,,31-01-2027,0,0,ED000066077,0,0
2959937,J0023964,"OLMARK-H  TABLET-J0023964",254.53,193.93,174.54,10,756,INTAS,15T,,,30-04-2028,5,0,ED000144090,0,0
